category,subcategory,label,codeID,answerType,units,codeDesc,question,startYear,endYear,indicatorID
Connectivity,Use,Trust concerns,100011,Number,%,"Number of individuals who did not purchase goods or services online in the last three months, by reason: Trust concerns (e.g. about warranties, receiving or returning products): All individuals",,2017,2021,31289
Connectivity,Use,"Lack of confidence, knowledge or skills",100011,Number,%,"Number of individuals who did not purchase goods or services online in the last three months, by reason: Lack of confidence, knowledge or skills: All individuals",,2017,2021,31379
Affordability,Broadband (BB) services pricing,Retail fixed BB access,100038,Select,,Retail fixed BB access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11908
Affordability,Broadband (BB) services pricing,Retail fixed BB services,100038,Select,,Retail fixed BB services,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11910
Affordability,Broadband (BB) services pricing,"Retail fixed BB applications, including content*",100038,Select,,"Retail fixed BB applications, including content*",Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11927
Affordability,Broadband (BB) services pricing,Wholesale fixed BB access,100038,Select,,Wholesale fixed BB access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11928
Affordability,Broadband (BB) services pricing,Wholesale fixed BB offered to retail service providers,100038,Select,,Wholesale fixed BB offered to retail service providers,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11929
Affordability,Broadband (BB) services pricing,Retail mobile BB access,100038,Select,,Retail mobile BB access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11930
Affordability,Broadband (BB) services pricing,Retail mobile BB services,100038,Select,,Retail mobile BB services,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11931
Affordability,Broadband (BB) services pricing,Retail mobile BB application including content*,100038,Select,,Retail mobile BB application including content*,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11932
Affordability,Broadband (BB) services pricing,Wholesale mobile BB access,100038,Select,,Wholesale mobile BB access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11933
Affordability,Broadband (BB) services pricing,Wholesale mobile BB services offered to retail service providers,100038,Select,,Wholesale mobile BB services offered to retail service providers,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2010,2021,11934
Affordability,Broadband (BB) services pricing,Bitstream access,100038,Select,,Bitstream access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2015,2021,20376
Affordability,Broadband (BB) services pricing,WS DSL access,100038,Select,,WS DSL access,Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2015,2021,20380
Affordability,Broadband (BB) services pricing,Unbundled local loop (ULL),100038,Select,,Unbundled local loop (ULL),Broadband services provided in your country are subject to price contro/regulation and type of price regulation applied,2015,2021,20383
Affordability,Functional separation,Accounting separation applied,100096,Select,,Accounting separation applied,Is accounting separation applied in your country?,2009,2021,5304
Affordability,Functional separation,Functional separation required by law,100096,Boolean,,Functional separation required by law,Is functional separation of SMP/dominant network operator(s) required by law in your country? ,2009,2021,8421
Affordability,ICT prices,Information and communication equipment,100023,Number,%,Household expenditure on ICT: Information and communication equipment (COICOP 08.1): All households,,2014,2020,33298
Affordability,ICT prices,Software excluding games and computer software packages,100023,Number,%,"Household expenditure on ICT: Software excluding games computer software packages, such as operating systems, applications, programming languages, etc. (COICOP 08.2): All households",,2014,2020,33307
Affordability,ICT prices,Information and communication services,100023,Number,%,Household expenditure on ICT: Information and communication services (COICOP 08.3): All households,,2014,2021,33316
Affordability,ICT prices,Games toys and hobbies,100023,Number,%,Household expenditure on ICT: Games toys and hobbies (COICOP 09.2.1): All households,,2014,2020,33325
Affordability,Interconnection,Charging principle adopted,100035,Select,,Charging principle adopted,What kind of interconnection charging principle has been adopted by your country?,2007,2021,4204
Affordability,Interconnection,Charges revision,100035,Select,,Charges revision period,How often are the interconnection charges reviewed?,2007,2021,4207
Affordability,Interconnection,Charging regime fixed services,100035,Select,,Charging regime fixed services,Which charging regime for fixed interconnection services is applied in your country?,2009,2021,5267
Affordability,Interconnection,Geographic tariff zones number,100035,Select,,Geographic tariff zones number,How many different geographic tariff zones are there in your country?,2002,2021,5373
Affordability,Interconnection,Charging regime mobile services,100035,Select,,Charging regime mobile services,Which charging regime for mobile interconnection services is applied in your country?,2013,2021,13075
Affordability,Interconnection,Approach applied for costing fixed termination,100035,MultiSelect,,Approach applied for costing regulated interconnection prices: Fixed termination,Which approach do you apply for costing regulated interconnection prices?,2015,2021,20392
Affordability,Interconnection,Approach applied for costing fixed origination,100035,MultiSelect,,Approach applied for costing regulated interconnection prices: Fixed origination,Which approach do you apply for costing regulated interconnection prices?,2015,2021,20393
Affordability,Interconnection,Approach applied for costing mobile origination,100035,MultiSelect,,Approach applied for costing regulated interconnection prices: Mobile origination,Which approach do you apply for costing regulated interconnection prices?,2015,2021,20407
Affordability,Interconnection,Approach applied for costing national transit,100035,MultiSelect,,Approach applied for costing regulated interconnection prices: National transit,Which approach do you apply for costing regulated interconnection prices?,2015,2021,20409
Affordability,Interconnection,Interconnection regulations,100036,MultiSelect,,Regulatory framework,Where are the regulations for interconnection set forth?,1999,2021,2767
Affordability,Interconnection,Operators required to publish RIOs,100036,MultiSelect,,Operators required to publish RIOs,"If Yes, please specify which operators",2005,2021,2778
Affordability,Interconnection,Interconnection agreements made public,100036,Boolean,,Interconnection agreements made public,Are interconnection agreements made public?,2001,2021,2911
Affordability,Interconnection,Interconnection prices made public,100036,Boolean,,Interconnection prices made public,Are interconnection prices made public?,2001,2021,2917
Affordability,Interconnection,Reference interconnection offers (RIO) made public,100036,Boolean,,Reference interconnection offers (RIO) made public,Do you require any operators to publish Reference Interconnection Offers (RIO)?,2004,2021,3139
Affordability,Price regulation,Access to network,100024,Select,,Access to network,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5326
Affordability,Price regulation,Local voice,100024,Select,,Local voice,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5327
Affordability,Price regulation,National long distance voice,100024,Select,,National long distance voice,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5328
Affordability,Price regulation,International voice,100024,Select,,International voice,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5329
Affordability,Price regulation,IP telephony,100024,Select,,IP telephony,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5330
Affordability,Price regulation,Internet access & data,100024,Select,,Internet access & data,"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5331
Affordability,Price regulation,Provision of links (leased lines),100024,Select,,Provision of links (leased lines),"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5332
Affordability,Price regulation,Carrier pre-selection (CPS),100024,Select,,Carrier Pre-Selection (CPS),"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20640
Affordability,Price regulation,Carrier selection (CS),100024,Select,,Carrier Selection (CS),"Retail fixed services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20641
Affordability,Price regulation,Access to network,100025,Select,,Access to network,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5336
Affordability,Price regulation,Voice,100025,Select,,Voice,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5337
Affordability,Price regulation,SMS,100025,Select,,SMS,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5338
Affordability,Price regulation,"National roaming (voice, SMS)",100025,Select,,"National roaming (voice, SMS)","Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5339
Affordability,Price regulation,"International roaming (voice, SMS)",100025,Select,,"International roaming (voice, SMS)","Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5340
Affordability,Price regulation,Internet access & data,100025,Select,,Internet access & data,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5341
Affordability,Price regulation,Data roaming (Internet connection),100025,Select,,Data roaming (Internet connection),"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2012,2021,12661
Affordability,Price regulation,IP telephony,100025,Select,,IP telephony,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2012,2021,12698
Affordability,Price regulation,Mobile calling cards,100025,Select,,Mobile calling cards,"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20331
Affordability,Price regulation,Carrier Pre-Selection (CPS),100025,Select,,Carrier Pre-Selection (CPS),"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20332
Affordability,Price regulation,Carrier Selection (CS),100025,Select,,Carrier Selection (CS),"Retail mobile services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20333
Affordability,Price regulation,Interconnection: fixed origination,100028,Select,,Interconnection: fixed origination,Wholesale services provided subject to price regulation.  ,2009,2021,5353
Affordability,Price regulation,Interconnection: fixed termination,100028,Select,,Interconnection: fixed termination,Wholesale services provided subject to price regulation.  ,2009,2021,5354
Affordability,Price regulation,Interconnection: mobile origination,100028,Select,,Interconnection: mobile origination,Wholesale services provided subject to price regulation.  ,2009,2021,5355
Affordability,Price regulation,Interconnection: mobile termination,100028,Select,,Interconnection: mobile termination,Wholesale services provided subject to price regulation.  ,2009,2021,5356
Affordability,Price regulation,National voice roaming,100028,Select,,National voice roaming,Wholesale services provided subject to price regulation.  ,2009,2021,5357
Affordability,Price regulation,International voice roaming,100028,Select,,International voice roaming,Wholesale services provided subject to price regulation.  This refers to access to wholesale roaming services for mobile virtual network operators (MVNOs) and operators that do not have own wholesale roaming capacity.,2009,2021,5358
Affordability,Price regulation,Unbundled local loop,100028,Select,,Unbundled local loop,Wholesale services provided subject to price regulation.  ,2009,2021,5359
Affordability,Price regulation,Broadband access,100028,Select,,Broadband access,Wholesale services provided subject to price regulation.  ,2009,2021,5360
Affordability,Price regulation,Line rental,100028,Select,,Line rental,Wholesale services provided subject to price regulation.  ,2009,2021,5361
Affordability,Price regulation,Leased lines,100028,Select,,Leased lines,Wholesale services provided subject to price regulation.  ,2009,2021,5362
Affordability,Price regulation,Access to Internet exchange points (IXPs),100028,Select,,Access to Internet exchange points (IXPs),Wholesale services provided subject to price regulation.  ,2009,2021,5363
Affordability,Price regulation,Access to international gateways,100028,Select,,Access to international gateways,Wholesale services provided subject to price regulation.  ,2009,2021,5364
Affordability,Price regulation,Bitstream access,100028,Select,,Bitstream access,Wholesale services provided subject to price regulation.  ,2015,2021,20339
Affordability,Price regulation,National PSTN transit,100028,Select,,National PSTN transit,Wholesale services provided subject to price regulation.  ,2015,2021,20608
Affordability,Price regulation,National data transit,100028,Select,,National data transit,Wholesale services provided subject to price regulation.  ,2015,2021,20609
Affordability,Price regulation,OTT voice and messaging,100027,Select,,OTT voice and messaging,"Over-the-top content services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20334
Affordability,Price regulation,OTT video,100027,Select,,OTT video,"Over-the-top content services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2015,2021,20335
Affordability,Price regulation,IPTV,100026,Select,,IPTV,"Retail broadcasting services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5345
Affordability,Price regulation,Mobile TV,100026,Select,,Mobile TV,"Retail broadcasting services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5346
Affordability,Price regulation,Terrestrial TV,100026,Select,,Terrestrial TV,"Retail broadcasting services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5347
Affordability,Price regulation,Cable TV,100026,Select,,Cable TV,"Retail broadcasting services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5348
Affordability,Price regulation,Satellite TV,100026,Select,,Satellite TV,"Retail broadcasting services provided subject to price regulation. Price control/regulation means any type of regulatory action or control on a price, including price caps, ceilings and baskets, price approval and notification schemes or arrangements (including for limited special offers).",2009,2021,5349
Affordability,Tariff Policies,Advanced wholesale*,100033,MultiSelect,,Advanced wholesale*,"Which cost methodology is used as the basis for calculating telecommunication service tariffs? Note: Advanced wholesale services mean services based on NGN/IP, broadband networks.",2019,2021,31606
Affordability,Tariff Policies,Traditional wholesale services,100033,MultiSelect,,Traditional wholesale services,Which cost methodology is used as the basis for calculating telecommunication service tariffs? ,2019,2021,31608
Affordability,Tariff Policies,Advanced retail*,100033,MultiSelect,,Advanced retail*,"Which cost methodology is used as the basis for calculating telecommunication service tariffs? Note: Advanced retail services mean services based on NGN/IP, broadband networks.",2019,2021,31610
Affordability,Tariff Policies,Traditional retail,100033,MultiSelect,,Traditional retail,Which cost methodology is used as the basis for calculating telecommunication service tariffs? ,2019,2021,31611
Affordability,Tariff Policies,Advanced retail*,100032,MultiSelect,,Advanced retail*,"Which cost methodology is used as the basis for calculating telecommunication service tariffs? Note: Advanced retail services mean services based on NGN/IP, broadband networks.",2019,2021,31670
Affordability,Tariff Policies,Advanced wholesale*,100032,MultiSelect,,Advanced wholesale*,"Which cost methodology is used as the basis for calculating telecommunication service tariffs? Note: Advanced wholesale services mean services based on NGN/IP, broadband networks.",2019,2021,31671
Affordability,Tariff Policies,Traditional retail,100032,MultiSelect,,Traditional retail,Which cost methodology is used as the basis for calculating telecommunication service tariffs? ,2019,2021,31672
Affordability,Tariff Policies,Traditional wholesale services,100032,MultiSelect,,Traditional wholesale services,Which cost methodology is used as the basis for calculating telecommunication service tariffs? ,2019,2021,31673
Affordability,Tariff Policies,Cost model depend on cost accounting data,100031,Select,,Cost model depend on cost accounting data,Does the cost model applied by the national regulatory authority (NRA)depend on cost accounting data?,2009,2021,5303
Affordability,Tariff Policies,Advanced wholesale*,100031,MultiSelect,,Advanced wholesale*,"Which cost modelling approach is used as the basis for calculating telecommunication service tariffs?Note: Advanced wholesale services mean services based on NGN/IP, broadband networks.",2019,2021,31597
Affordability,Tariff Policies,Traditional wholesale services,100031,MultiSelect,,Traditional wholesale services,Which cost modelling approach is used as the basis for calculating telecommunication service tariffs?,2019,2021,31598
Affordability,Tariff Policies,Advanced retail*,100031,MultiSelect,,Advanced retail*,"Which cost modelling approach is used as the basis for calculating telecommunication service tariffs? Note: Advanced retail services mean services based on NGN/IP, broadband networks.",2019,2021,31599
Affordability,Tariff Policies,Traditional retail,100031,MultiSelect,,Traditional retail,Which cost modelling approach is used as the basis for calculating telecommunication service tariffs?,2019,2021,31600
Affordability,Tariff Policies,Advanced retail*,100030,MultiSelect,,Advanced retail*,"Which cost modelling approach is used as the basis for calculating telecommunication service tariffs? Note: Advanced retail services mean services based on NGN/IP, broadband networks.",2019,2021,31662
Affordability,Tariff Policies,Advanced wholesale*,100030,MultiSelect,,Advanced wholesale*,"Which cost modelling approach is used as the basis for calculating telecommunication service tariffs? Note: Advanced wholesale services mean services based on NGN/IP, broadband networks.",2019,2021,31663
Affordability,Tariff Policies,Traditional retail,100030,MultiSelect,,Traditional retail,Which cost modelling approach is used as the basis for calculating telecommunication service tariffs?,2019,2021,31664
Affordability,Tariff Policies,Traditional wholesale services,100030,MultiSelect,,Traditional wholesale services,Which cost modelling approach is used as the basis for calculating telecommunication service tariffs?,2019,2021,31665
Affordability,Tariff Policies,Traditional retail,100029,MultiSelect,,Traditional retail,How are the prices of regulated services determined in your country?,2009,2021,5368
Affordability,Tariff Policies,Advanced retail*,100029,MultiSelect,,Advanced retail*,"Note: Advanced retail services mean services based on NGN/IP, broadband networks.",2010,2021,11810
Affordability,Tariff Policies,Advanced wholesale*,100029,MultiSelect,,Advanced wholesale*,"Note: Advanced wholesale services mean services based on NGN/IP, broadband networks.",2010,2021,11811
Affordability,Tariff Policies,Fixed,100034,Select,,Fixed,How do operators charge retail prices for voice services to final customers?,2016,2021,22556
Affordability,Tariff Policies,Mobile,100034,Select,,Mobile,How do operators charge retail prices for voice services to final customers?,2016,2021,22557
Governance,Collaborative regulation,Authority dealing with Internet-related issues,100079,Boolean,,Existing authorities,Does a separate regulatory authority exist for issues related to the internet in your country?,2016,2021,21595
Governance,Collaborative regulation,Overlapping mandates on Internet-related issues,100079,Select,,Overlapping mandates,Do mandates of the ICT regulator and the authority dealing with internet-related issues coincide?,2017,2021,23637
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100079,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23640
Governance,Collaborative regulation,Jurisdiction over Internet-related issues,100079,MultiSelect,,Jurisdiction over Internet-related issues,Who has jurisdiction over internet-related issues?,2017,2021,23643
Governance,Collaborative regulation,Competition authority,100070,Boolean,,Existing authority,"Does a separate competition authority exist in your country?
",2002,2021,3132
Governance,Collaborative regulation,Jurisdiction over competition issues in the telecom/ICT sector,100071,MultiSelect,,Jurisdiction,Who has jurisdiction over competition issues related to the telecommunication/ICT sector?,2001,2021,2774
Governance,Collaborative regulation,Overlapping mandates on competition matters in the telecom/ICT sector,100071,Select,,Overlapping mandates,Do mandates of the ICT regulator and the competition authority coincide?,2017,2021,23577
Governance,Collaborative regulation,Mechanisms of collaboration with ICT regulator,100071,MultiSelect,,Mechanisms of collaboration with ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23580
Governance,Collaborative regulation,Consumer protection authority,100075,Boolean,,Existing authorities,Does a separate consumer protection authority exist in your country?,2017,2021,23583
Governance,Collaborative regulation,Overlapping mandates on consumer protection issues in the telecom/ICT sector,100075,Select,,Overlapping mandates,Do mandates of the ICT regulator and the consumer protection authority coincide?,2017,2021,23588
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100075,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23591
Governance,Collaborative regulation,Jurisdiction over consumer protection issues in the telecom/ICT sector,100075,MultiSelect,,Jurisdiction over consumer protection issues in the ICT sector,Who has jurisdiction over consumer protection issues related to the telecommunication/ICT sector?,2017,2021,23594
Governance,Collaborative regulation,Data protection authority,100077,Boolean,,Existing authorities,Does a separate data protection/privacy authority exist in your country?,2016,2021,21655
Governance,Collaborative regulation,"Overlapping mandates on data protection, privacy",100077,Select,,Overlapping mandates,Do mandates of the ICT regulator and the data protection/ privacy authority coincide?,2017,2021,23597
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100077,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23599
Governance,Collaborative regulation,Jurisdiction over data protection issues related to electronic communications and transactions,100077,MultiSelect,,Jurisdiction over data protection issues related to electronic communications and transactions,"Who has jurisdiction over data protection, privacy and related issues related to the telecommunication/ICT sector?",2017,2021,23602
Governance,Collaborative regulation,Energy agency ,100080,Boolean,,Energy agency exists,Is there a separate energy regulator in your country?,2019,2021,31394
Governance,Collaborative regulation,Jurisdiction over energy-related issues,100080,MultiSelect,,Jurisdiction over energy-related issues,Who has jurisdiction over energy policy and implementation issues?,2019,2021,31401
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100080,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place between the energy agency and the ICT regulator?,2019,2021,31404
Governance,Collaborative regulation,"Who's responsible for implementation of mitigation measures for e-waste/ obsolete ICT equipment (e.g., recycling/disposal facilities or eco-design)",100081,MultiSelect,,"Who's responsible for implementation of mitigation measures for e-waste/ obsolete ICT equipment (e.g., recycling/disposal facilities or eco-design)","Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2020,2021,33380
Governance,Collaborative regulation,Environment agency ,100081,Boolean,,Environment agency exists,Does a separate environment agency or environmental protection agency exist in your country? ,2020,2021,33382
Governance,Collaborative regulation,e-Waste agency,100081,Boolean,,Separate regulatory entity for e-waste exist,Does a separate regulatory entity for e-waste (or hazardous waste) exist in your country exist in your country? ,2020,2021,33389
Governance,Collaborative regulation,Jurisdiction over e-waste,100081,MultiSelect,,Jurisdiction over e-waste,Who has jurisdiction over waste management issues related to obsolete ICT equipment?,2020,2021,33396
Governance,Collaborative regulation,Overlapping mandates in e-waste regulation,100081,MultiSelect,,Overlapping mandates,Do mandates of the ICT regulator and the Environment agency/ Environmental protection agency or the e-waste/ hazardous waste agency coincide on issues such as e-waste?,2020,2021,33399
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100081,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2020,2021,33401
Governance,Collaborative regulation,National policy-maker in charge of telecoms/ICTs,100086,MultiSelect,,National policy-maker in charge of telecommunications/ICTs,Who is the Policy-Maker in charge of telecommunications/ICTs?,2016,2021,21559
Governance,Collaborative regulation,Media & broadcasting authority,100078,Boolean,,Existing authorities,Does a separate regulatory authority exist for broadcasting and media in your country?,2015,2021,19259
Governance,Collaborative regulation,Overlapping mandates in media & broadcasting regulation,100078,Select,,Overlapping mandates,Do mandates of the ICT regulator and the broadcasting and media authority coincide?,2017,2021,23620
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100078,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23622
Governance,Collaborative regulation,Jurisdiction over media & broadcasting,100078,MultiSelect,,Jurisdiction over media & broadcasting,Who has jurisdiction over broadcasting and media issues?,2017,2021,23624
Governance,Collaborative regulation,Spectrum agency,100076,Boolean,,Existing authorities,Is there a separate Spectrum Management Agency in your country?,2016,2021,21634
Governance,Collaborative regulation,"Overlapping mandates in spectrum management, allocation and assignment",100076,Select,,Overlapping mandates,Do mandates of the ICT regulator and the spectrum management agency coincide?,2017,2021,23629
Governance,Collaborative regulation,Mechanisms of collaboration with the ICT regulator,100076,MultiSelect,,Mechanisms of collaboration with the ICT regulator,What are the mechanisms for collaboration in place?,2017,2021,23632
Governance,Collaborative regulation,Jurisdiction over radio spectrum issues,100076,MultiSelect,,Jurisdiction over radio spectrum issues,Who has jurisdiction over spectrum management issues?,2017,2021,23635
Governance,Dispute resolution,Dispute resolution mechanisms,100098,MultiSelect,,Dispute resolution mechanisms,"If Yes, please identify the mechanisms used to solve disputes once negotiations among parties have failed (please check all that apply)",2005,2021,2614
Governance,Dispute resolution,Alternative dispute resolution,100098,MultiSelect,,Alternative dispute resolution,"If alternative dispute resolution (ADR) mechanisms are used, please indicate which one(s)",2005,2021,2615
Governance,Dispute resolution,Regulatory framework for dispute resolution,100098,Boolean,,Regulatory frameworks,"Does the regulatory framework set up a clear dispute resolution* mechanism(s) to resolve disputes (e.g. on interconnection issues, customer complaints, etc.)?",2003,2021,3130
Governance,Dispute resolution,Timeframe for resolving disputes,100098,Boolean,,Timeframe for resolving disputes,"Is the regulator required to resolve disputes within a timeframe specified in a law, regulation or policy?",2014,2021,16152
Governance,Enforcement & Appeals,Ultimate authority to overturn a decision of the ICT regulator,100099,MultiSelect,,Ultimate authority to overturn a decision of the ICT regulator,"If Yes, who has the ultimate authority to overturn a decision of the Regulatory Authority (entity in charge of regulation)?",2001,2021,2592
Governance,Enforcement & Appeals,Sanctions the ICT regulator can impose,100099,MultiSelect,,Sanctions the ICT regulator can impose,What sanctions or penalties can the Regulatory Authority/ the entity in charge of regulation impose?,2002,2021,2780
Governance,Enforcement & Appeals,Appeals to the decisions of the ICT regulator allowed,100099,Boolean,,Appeals to the decisions of the ICT regulator allowes,Are appeals to the decision of the Regulatory Authority allowed (entity in charge of regulation)?,2005,2021,2837
Governance,Enforcement & Appeals,Enforcement powers of ICT regulator,100099,MultiSelect,,Enforcement powers,Who has enforcement powers* to adequately discharge its duties under the law?,2013,2021,12970
Governance,Enforcement & Appeals,Procedures for ICT regulator to impose sanctions,100099,MultiSelect,,Procedures for sanctions,Are there procedures in place to ensure that sanctions are:,2014,2021,16151
Governance,ICT Regulator,Number of female members,100089,Number,,Number of female members,Please provide the number of female members.,1999,2021,2555
Governance,ICT Regulator,Is the Regulatory Authority a collegial body?,100089,Boolean,,Is the Regulatory Authority a collegial body?,Is the Regulatory Authority a collegial body (i.e. are there Members/Commissioners)?,1998,2021,3099
Governance,ICT Regulator,Is the Head of the Commission also responsible for day-to-day administrative matters?,100089,Boolean,,Is the Head of the Commission also responsible for day-to-day administrative matters?,Is the Head of the Commission also responsible for day-to-day administrative matters?,2002,2021,3117
Governance,ICT Regulator,Separate ICT regulator,100089,Boolean,,Separate ICT regulator,Does a separate* Regulatory Authority exist for Telecommunication or Information and Communication Technology (ICT) in your country?,1998,2021,3144
Governance,ICT Regulator,"If Yes, what is the total number of members/commissioners (including the Head)?",100089,Select,,"If Yes, what is the total number of members/commissioners (including the Head)?","If Yes, please provide the total number of members/commissioners (including the Head).",2014,2021,16130
Governance,ICT Regulator,Who appoints the members and the Head?,100066,MultiSelect,,Who appoints the members and the Head?,Who appoints the members and the Head?,1999,2021,11767
Governance,ICT Regulator,What is the normal period of appointment for the members and the Head of the Regulatory Authority?,100066,Select,,What is the normal period of appointment for the members and the Head of the Regulatory Authority?,What is the normal period of appointment for the members and the Head of the Regulatory Authority?,2012,2021,12575
Governance,ICT Regulator,Is the term of Head/Commissionners renewable?,100066,Boolean,,Is the term of Head/Commissionners renewable?,Is the term renewable?,2012,2021,12577
